index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
29,Sri Lanka,Conduct Research and Development activities to implement pilot-scale projects for Non-Conventional Renewable Energy (Non-Conventional Renewable Energy) sources that have not yet reached commercial maturity and develop other grid supporting infrastructures as conditional measures,NDC 5 - Energy,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
30,Sri Lanka,Transport sector system improved,NDC 1 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
31,Sri Lanka,Promote public passenger transport,NDC 2 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
32,Sri Lanka,Shift freight to efficient modes,NDC 3 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
33,Sri Lanka,Rapid transport for passenger transport,NDC 4 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
34,Sri Lanka,Promote non-motorized transport modes,NDC 5 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
35,Sri Lanka,Introduce taxes and other instruments to promote public transport,NDC 6 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
36,Sri Lanka,Introduce inland water transport modes,NDC 7 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
37,Sri Lanka,Modernizing and upgrading of suburban railway,NDC 8 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
38,Sri Lanka,Promote electric mobility and hybrid vehicles,NDC 9 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
39,Sri Lanka,Improve vehicle fleet efficiency ,NDC 10 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
40,Sri Lanka,Road infrastructure development,NDC 11 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
41,Sri Lanka,Reduce Greenhouse Gas emissions from the marine sector,NDC 12 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
42,Sri Lanka,Generic enabling activities,NDC 13 - Transport,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
43,Sri Lanka,"Continue fuel-switching to sustainable biomass energy and improve user efficiency in selected industrial sub-sectors (tea, rubber, apparel, hotel & tourism, rice processing)",NDC 1 - Industry,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
44,Sri Lanka,Enhance the application of Resource Efficient Cleaner Production (RECP) practices in selected industrial sub-sectors,NDC 2 - Industry,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
45,Sri Lanka,Establish eco-industrial parks and villages,NDC 3 - Industry,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
46,Sri Lanka,Introduce Circular Economy concept to selected industrial sub-sectors and selected industrial zones,NDC 4 - Industry,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
47,Sri Lanka,Introduce tri-generation facilities to selected industrial parks,NDC 5 - Industry,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
48,Sri Lanka,Incentivize Greenhouse Gas reduction of clinker production in the cement industry,NDC 6 - Industry,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
49,Sri Lanka,Generic enabling activities,NDC 7 - Industry,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
50,Sri Lanka,Improve Circular Economy practices in all Municipal Solid Waste generation sources,NDC 1 - Waste,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
51,Sri Lanka,Manage biodegradable waste component through biological treatments,NDC 2 - Waste,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",
52,Sri Lanka,Introduce energy recovery using non-recyclables and waste which cannot be managed by other means,NDC 3 - Waste,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
53,Sri Lanka,The use of sanitary landfills for the disposal of residual waste will be increased from the current level of 5% to 100% on weight basis,NDC 4 - Waste,16,Pollution,"This includes improved waste mangement, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems",1
