index,Country,Target Text,Target Name,index,Theme,Text,generated_sample
64,Sri Lanka,"Improve productivity of Monogastrics by improving genetic, feed efficiency, animal health, comfort and welfare",NDC 5 - Agriculture (mitigation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
65,Sri Lanka,Adopt renewable energy for livestock applications,NDC 6 - Agriculture (mitigation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
66,Sri Lanka,Climate change considerations mainstreamed into agriculture in the country,NDC 1 - Agriculture (adaptation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Climate change considerations mainstreamed into agriculture in the country
67,Sri Lanka,Promote Integrated Pest Management (IPM) and Integrated Plant and Nutrition Systems (IPNS) in most vulnerable areas/districts/crops,NDC 2 - Agriculture (adaptation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - reduced pesticide and chemical risk to preserve biodiversity and ecosystems
68,Sri Lanka,Develop/introduce varieties resistant/tolerant to biotic and abiotic stresses targeting most vulnerable agricultural crops to climate change,NDC 3 - Agriculture (adaptation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - sustainable consumption
69,Sri Lanka,Revisit the Agro Ecological Regions (AERs) maps of the country with current and future climate scenarios and recommend appropriate crops for different regions to reduce vulnerability to climate change impacts,NDC 4 - Agriculture (adaptation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - reduced vulnerability to climate change impacts
70,Sri Lanka,Enhance sustainable land and water management pratices in areas where anticipated climate vulnerability is severe,NDC 5 - Agriculture (adaptation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ","1 - Enhance sustainable land and water management practices in areas where anticipated climate vulnerability is severe - This relates to improved waste management and sustainable consumption, as effective land and water management can contribute to reducing nutrient loss and minimizing pesticide and chemical risks, thereby preserving biodiversity and ecosystems."
71,Sri Lanka,Enhanced early warning and risk management mechanisms introduced to reduce climate change vulnerability,NDC 6 - Agriculture (adaptation),15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
72,Sri Lanka,Ecosystem-based Approach to Fisheries Management (EAFM) adopted in areas of high climate vulnerability to enhance resilience,NDC 1 - Fisheries,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ","1 - Ecosystem-based Approach to Fisheries Management (EAFM) relates to the overarching topic of preserving biodiversity and ecosystems, as it aims to enhance resilience in areas of high climate vulnerability."
73,Sri Lanka,Expand aquaculture and culture-based fisheries to address food security issues relating to climate change,NDC 2 - Fisheries,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
74,Sri Lanka,Breeding of climate change resilient and commercially important aquatic resources,NDC 3 - Fisheries,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
75,Sri Lanka,"Increase the production capabilities of fisheries, aquatic resources in 30 lagoons that are highly vulnerable to climate change",NDC 4 - Fisheries,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
76,Sri Lanka,Enhanced safety at sea against climate change influenced extreme conditions,NDC 5 - Fisheries,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
77,Sri Lanka,Diversification of livelihoods of fisherfolk to build resilience to climate change,NDC 6 - Fisheries,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
78,Sri Lanka,Conduct fisheries and aquatic resources research to build resilience to climate change,NDC 7 - Fisheries,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
79,Sri Lanka,Introduce adaptation measures to address adverse impacts of climate change on ruminant livestock,NDC 1 - Livestock,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
80,Sri Lanka,Introduce technological innovations and interventions to build resilience in poultry and swine farming,NDC 2 - Livestock,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
81,Sri Lanka,"Improve research, education, awareness and capacity building for climate change adaptation",NDC 3 - Livestock,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
82,Sri Lanka,Integrated River Basin Management (IRBM) adopted in 15 prioritized river basins in the country,NDC 1 - Water,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",1 - Improved waste management and preservation of biodiversity and ecosystems.
83,Sri Lanka,"Ground and surface water monitoring in the Northern, North Central and North Western provinces and other areas of high drinking water vulnerability to drought",NDC 2 - Water,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
84,Sri Lanka,Promote climate-resilient water supply schemes,NDC 3 - Water,15,Pollution ,"This includes improved waste management, reduced nutrient loss, sustainable consumption, and reduced pesticide and chemical risk to preserve biodiversity and ecosystems ",0
